PERIODO,OPCIONES,TIPO,GRUPO,AEROPUERTO,TOTAL
2022-09-01,OPERACIONES,NACIONAL,ASA,TEHUACÁN,159
2022-09-01,OPERACIONES,NACIONAL,ASA,TEPIC,555
2022-09-01,OPERACIONES,NACIONAL,ASA,URUAPAN,338
2022-09-01,OPERACIONES,NACIONAL,ASUR,CANCUN,7005
2022-09-01,OPERACIONES,NACIONAL,ASUR,COZUMEL,554
2022-09-01,OPERACIONES,NACIONAL,ASUR,HUATULCO,644
2022-09-01,OPERACIONES,NACIONAL,ASUR,MERIDA,4079
2022-09-01,OPERACIONES,NACIONAL,ASUR,MINATITLAN,225
2022-09-01,OPERACIONES,NACIONAL,ASUR,OAXACA,1305
2022-09-01,OPERACIONES,NACIONAL,ASUR,TAPACHULA,600
2022-09-01,OPERACIONES,NACIONAL,ASUR,VERACRUZ,1490
2022-09-01,OPERACIONES,NACIONAL,ASUR,VILLAHERMOSA,1550
2022-09-01,OPERACIONES,NACIONAL,GAP,AGUASCALIENTES,1001
2022-09-01,OPERACIONES,NACIONAL,GAP,BAJIO,2019
2022-09-01,OPERACIONES,NACIONAL,GAP,GUADALAJARA,11605
2022-09-01,OPERACIONES,NACIONAL,GAP,HERMOSILLO,2608
2022-09-01,OPERACIONES,NACIONAL,GAP,LA PAZ,1368
2022-09-01,OPERACIONES,NACIONAL,GAP,LOS MOCHIS,707
2022-09-01,OPERACIONES,NACIONAL,GAP,MANZANILLO,238
2022-09-01,OPERACIONES,NACIONAL,GAP,MEXICALI,1041
2022-09-01,OPERACIONES,NACIONAL,GAP,MORELIA,678
2022-09-01,OPERACIONES,NACIONAL,GAP,PUERTO VALLARTA,2816
2022-09-01,OPERACIONES,NACIONAL,GAP,SAN JOSE DEL CABO,1663
2022-09-01,OPERACIONES,NACIONAL,GAP,TIJUANA,7041
2022-09-01,OPERACIONES,NACIONAL,OMA,ACAPULCO,1123
2022-09-01,OPERACIONES,NACIONAL,OMA,CD. JUAREZ,1471
2022-09-01,OPERACIONES,NACIONAL,OMA,CHIHUAHUA,2102
2022-09-01,OPERACIONES,NACIONAL,OMA,CULIACAN,2931
2022-09-01,OPERACIONES,NACIONAL,OMA,DURANGO,1216
2022-09-01,OPERACIONES,NACIONAL,OMA,MAZATLAN,1262
2022-09-01,OPERACIONES,NACIONAL,OMA,MONTERREY,6186
2022-09-01,OPERACIONES,NACIONAL,OMA,REYNOSA,523
2022-09-01,OPERACIONES,NACIONAL,OMA,SAN LUIS POTOSI,1052
2022-09-01,OPERACIONES,NACIONAL,OMA,TAMPICO,900
2022-09-01,OPERACIONES,NACIONAL,OMA,TORREON,1036
2022-09-01,OPERACIONES,NACIONAL,OMA,ZACATECAS,518
2022-09-01,OPERACIONES,NACIONAL,OMA,ZIHUATANEJO,629
2022-09-01,OPERACIONES,NACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,96
2022-09-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,1413
2022-09-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,61
2022-09-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,3036
2022-09-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,5005
2022-09-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),1272
2022-09-01,PASAJEROS,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,1220060
2022-09-01,PASAJEROS,INTERNACIONAL,AIFA,SANTA LUCÍA,2796
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,CAMPECHE,4
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,CD. DEL CARMEN,488
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,CD. OBREGÓN,668
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,CD. VICTORIA,66
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,CHETUMAL,117
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,GUAYMAS,92
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,LORETO,3054
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,MATAMOROS,80
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,NOGALES,25
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,NUEVO LAREDO,103
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,PUEBLA,1394
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,PUERTO ESCONDIDO,545
2022-09-01,PASAJEROS,INTERNACIONAL,ASA,URUAPAN,1257
2022-09-01,PASAJEROS,INTERNACIONAL,ASUR,CANCUN,1254056
2022-09-01,PASAJEROS,INTERNACIONAL,ASUR,COZUMEL,21773
2022-09-01,PASAJEROS,INTERNACIONAL,ASUR,HUATULCO,859
2022-09-01,PASAJEROS,INTERNACIONAL,ASUR,MERIDA,19847
2022-09-01,PASAJEROS,INTERNACIONAL,ASUR,MINATITLAN,1279
2022-09-01,PASAJEROS,INTERNACIONAL,ASUR,OAXACA,14671
2022-09-01,PASAJEROS,INTERNACIONAL,ASUR,TAPACHULA,1412
2022-09-01,PASAJEROS,INTERNACIONAL,ASUR,VERACRUZ,7744
2022-09-01,PASAJEROS,INTERNACIONAL,ASUR,VILLAHERMOSA,1937
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,AGUASCALIENTES,19459
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,BAJIO,60612
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,GUADALAJARA,337715
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,HERMOSILLO,5108
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,LA PAZ,788
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,LOS MOCHIS,605
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,MANZANILLO,2132
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,MEXICALI,505
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,MORELIA,38923
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,PUERTO VALLARTA,158834
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,SAN JOSE DEL CABO,250912
2022-09-01,PASAJEROS,INTERNACIONAL,GAP,TIJUANA,2605
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,ACAPULCO,2838
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,CD. JUAREZ,358
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,CHIHUAHUA,11903
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,CULIACAN,2348
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,DURANGO,8755
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,MAZATLAN,12525
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,MONTERREY,114560
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,REYNOSA,605
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,SAN LUIS POTOSI,16772
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,TAMPICO,4372
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,TORREON,5838
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,ZACATECAS,11693
2022-09-01,PASAJEROS,INTERNACIONAL,OMA,ZIHUATANEJO,3830
2022-09-01,PASAJEROS,INTERNACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,41
2022-09-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,9
2022-09-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,9
2022-09-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,29438
2022-09-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,2546
2022-09-01,PASAJEROS,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),2068
2022-09-01,PASAJEROS,NACIONAL,AICM,CIUDAD DE MÉXICO,2643602
2022-09-01,PASAJEROS,NACIONAL,AIFA,SANTA LUCÍA,99725
2022-09-01,PASAJEROS,NACIONAL,ASA,CAMPECHE,7921
2022-09-01,PASAJEROS,NACIONAL,ASA,CD. DEL CARMEN,25106
2022-09-01,PASAJEROS,NACIONAL,ASA,CD. OBREGÓN,30676
2022-09-01,PASAJEROS,NACIONAL,ASA,CD. VICTORIA,1193
2022-09-01,PASAJEROS,NACIONAL,ASA,CHETUMAL,26436
2022-09-01,PASAJEROS,NACIONAL,ASA,COLIMA,13049
2022-09-01,PASAJEROS,NACIONAL,ASA,GUAYMAS,86
2022-09-01,PASAJEROS,NACIONAL,ASA,IXTEPEC,821
2022-09-01,PASAJEROS,NACIONAL,ASA,LORETO,3046
2022-09-01,PASAJEROS,NACIONAL,ASA,MATAMOROS,4712
2022-09-01,PASAJEROS,NACIONAL,ASA,NOGALES,125
2022-09-01,PASAJEROS,NACIONAL,ASA,NUEVO LAREDO,9977
2022-09-01,PASAJEROS,NACIONAL,ASA,POZA RICA,208
2022-09-01,PASAJEROS,NACIONAL,ASA,PUEBLA,62992
2022-09-01,PASAJEROS,NACIONAL,ASA,PUERTO ESCONDIDO,51447
2022-09-01,PASAJEROS,NACIONAL,ASA,TAMUÍN,139
2022-09-01,PASAJEROS,NACIONAL,ASA,TEHUACÁN,208
2022-09-01,PASAJEROS,NACIONAL,ASA,TEPIC,14613
2022-09-01,PASAJEROS,NACIONAL,ASA,URUAPAN,8388
2022-09-01,PASAJEROS,NACIONAL,ASUR,CANCUN,927307
2022-09-01,PASAJEROS,NACIONAL,ASUR,COZUMEL,16210
2022-09-01,PASAJEROS,NACIONAL,ASUR,HUATULCO,64850
2022-09-01,PASAJEROS,NACIONAL,ASUR,MERIDA,235413
2022-09-01,PASAJEROS,NACIONAL,ASUR,MINATITLAN,8560
2022-09-01,PASAJEROS,NACIONAL,ASUR,OAXACA,84413
2022-09-01,PASAJEROS,NACIONAL,ASUR,TAPACHULA,37079
2022-09-01,PASAJEROS,NACIONAL,ASUR,VERACRUZ,99141
2022-09-01,PASAJEROS,NACIONAL,ASUR,VILLAHERMOSA,96286
2022-09-01,PASAJEROS,NACIONAL,GAP,AGUASCALIENTES,49774
2022-09-01,PASAJEROS,NACIONAL,GAP,BAJIO,152822
2022-09-01,PASAJEROS,NACIONAL,GAP,GUADALAJARA,946288
2022-09-01,PASAJEROS,NACIONAL,GAP,HERMOSILLO,149401
2022-09-01,PASAJEROS,NACIONAL,GAP,LA PAZ,73061
2022-09-01,PASAJEROS,NACIONAL,GAP,LOS MOCHIS,31446
2022-09-01,PASAJEROS,NACIONAL,GAP,MANZANILLO,6865
2022-09-01,PASAJEROS,NACIONAL,GAP,MEXICALI,111247
2022-09-01,PASAJEROS,NACIONAL,GAP,MORELIA,49094
2022-09-01,PASAJEROS,NACIONAL,GAP,PUERTO VALLARTA,209822
2022-09-01,PASAJEROS,NACIONAL,GAP,SAN JOSE DEL CABO,207824
2022-09-01,PASAJEROS,NACIONAL,GAP,TIJUANA,955164
2022-09-01,PASAJEROS,NACIONAL,OMA,ACAPULCO,54690
2022-09-01,PASAJEROS,NACIONAL,OMA,CD. JUAREZ,159229
2022-09-01,PASAJEROS,NACIONAL,OMA,CHIHUAHUA,140377
2022-09-01,PASAJEROS,NACIONAL,OMA,CULIACAN,183492
2022-09-01,PASAJEROS,NACIONAL,OMA,DURANGO,28166
2022-09-01,PASAJEROS,NACIONAL,OMA,MAZATLAN,92004
2022-09-01,PASAJEROS,NACIONAL,OMA,MONTERREY,821522
2022-09-01,PASAJEROS,NACIONAL,OMA,REYNOSA,37958
2022-09-01,PASAJEROS,NACIONAL,OMA,SAN LUIS POTOSI,34460
2022-09-01,PASAJEROS,NACIONAL,OMA,TAMPICO,36706
2022-09-01,PASAJEROS,NACIONAL,OMA,TORREON,49915
2022-09-01,PASAJEROS,NACIONAL,OMA,ZACATECAS,24238
2022-09-01,PASAJEROS,NACIONAL,OMA,ZIHUATANEJO,27861
2022-09-01,PASAJEROS,NACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,456
2022-09-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,397
2022-09-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,170
2022-09-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,65819
2022-09-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,62772
2022-09-01,PASAJEROS,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),130558
2022-10-01,CARGA,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,46366
2022-10-01,CARGA,INTERNACIONAL,ASA,PUEBLA,361
2022-10-01,CARGA,INTERNACIONAL,ASUR,CANCUN,2649
2022-10-01,CARGA,INTERNACIONAL,ASUR,MERIDA,402
2022-10-01,CARGA,INTERNACIONAL,GAP,AGUASCALIENTES,1
2022-10-01,CARGA,INTERNACIONAL,GAP,BAJIO,157
2022-10-01,CARGA,INTERNACIONAL,GAP,GUADALAJARA,11189
2022-10-01,CARGA,INTERNACIONAL,GAP,HERMOSILLO,223
2022-10-01,CARGA,INTERNACIONAL,GAP,PUERTO VALLARTA,32
2022-10-01,CARGA,INTERNACIONAL,GAP,SAN JOSE DEL CABO,9
2022-10-01,CARGA,INTERNACIONAL,GAP,TIJUANA,54
2022-10-01,CARGA,INTERNACIONAL,OMA,CHIHUAHUA,147
2022-10-01,CARGA,INTERNACIONAL,OMA,MONTERREY,3888
2022-10-01,CARGA,INTERNACIONAL,OMA,SAN LUIS POTOSI,15
2022-10-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,2301
2022-10-01,CARGA,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,2034
2022-10-01,CARGA,NACIONAL,AICM,CIUDAD DE MÉXICO,7484
2022-10-01,CARGA,NACIONAL,ASA,CAMPECHE,35
2022-10-01,CARGA,NACIONAL,ASA,CD. DEL CARMEN,38
2022-10-01,CARGA,NACIONAL,ASA,CD. OBREGÓN,24
2022-10-01,CARGA,NACIONAL,ASA,CD. VICTORIA,3
2022-10-01,CARGA,NACIONAL,ASA,CHETUMAL,29
2022-10-01,CARGA,NACIONAL,ASA,COLIMA,2
2022-10-01,CARGA,NACIONAL,ASA,PUEBLA,92
2022-10-01,CARGA,NACIONAL,ASA,PUERTO ESCONDIDO,2
2022-10-01,CARGA,NACIONAL,ASA,TEPIC,2
2022-10-01,CARGA,NACIONAL,ASUR,CANCUN,923
2022-10-01,CARGA,NACIONAL,ASUR,COZUMEL,14
2022-10-01,CARGA,NACIONAL,ASUR,HUATULCO,25
2022-10-01,CARGA,NACIONAL,ASUR,MERIDA,1657
2022-10-01,CARGA,NACIONAL,ASUR,MINATITLAN,20
2022-10-01,CARGA,NACIONAL,ASUR,OAXACA,314
2022-10-01,CARGA,NACIONAL,ASUR,TAPACHULA,46
2022-10-01,CARGA,NACIONAL,ASUR,VERACRUZ,50
2022-10-01,CARGA,NACIONAL,ASUR,VILLAHERMOSA,414
2022-10-01,CARGA,NACIONAL,GAP,AGUASCALIENTES,20
2022-10-01,CARGA,NACIONAL,GAP,BAJIO,154
2022-10-01,CARGA,NACIONAL,GAP,GUADALAJARA,3995
2022-10-01,CARGA,NACIONAL,GAP,HERMOSILLO,1060
2022-10-01,CARGA,NACIONAL,GAP,LA PAZ,139
2022-10-01,CARGA,NACIONAL,GAP,LOS MOCHIS,88
2022-10-01,CARGA,NACIONAL,GAP,MEXICALI,231
2022-10-01,CARGA,NACIONAL,GAP,MORELIA,1
2022-10-01,CARGA,NACIONAL,GAP,PUERTO VALLARTA,89
2022-10-01,CARGA,NACIONAL,GAP,SAN JOSE DEL CABO,280
2022-10-01,CARGA,NACIONAL,GAP,TIJUANA,2914
2022-10-01,CARGA,NACIONAL,OMA,ACAPULCO,3
2022-10-01,CARGA,NACIONAL,OMA,CD. JUAREZ,552
2022-10-01,CARGA,NACIONAL,OMA,CHIHUAHUA,630
2022-10-01,CARGA,NACIONAL,OMA,CULIACAN,520
2022-10-01,CARGA,NACIONAL,OMA,DURANGO,17
2022-10-01,CARGA,NACIONAL,OMA,MAZATLAN,214
2022-10-01,CARGA,NACIONAL,OMA,MONTERREY,2575
2022-10-01,CARGA,NACIONAL,OMA,REYNOSA,82
2022-10-01,CARGA,NACIONAL,OMA,SAN LUIS POTOSI,2022
2022-10-01,CARGA,NACIONAL,OMA,TAMPICO,24
2022-10-01,CARGA,NACIONAL,OMA,TORREON,91
2022-10-01,CARGA,NACIONAL,OMA,ZIHUATANEJO,22
2022-10-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,3470
2022-10-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,1540
2022-10-01,CARGA,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),50
2022-10-01,OPERACIONES,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,9700
2022-10-01,OPERACIONES,INTERNACIONAL,AIFA,SANTA LUCÍA,86
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,CAMPECHE,2
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,CD. OBREGÓN,107
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,CD. VICTORIA,43
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,GUAYMAS,91
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,LORETO,147
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,MATAMOROS,15
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,NOGALES,20
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,NUEVO LAREDO,20
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,PUEBLA,96
2022-10-01,OPERACIONES,INTERNACIONAL,ASA,URUAPAN,8
2022-10-01,OPERACIONES,INTERNACIONAL,ASUR,CANCUN,9092
2022-10-01,OPERACIONES,INTERNACIONAL,ASUR,COZUMEL,370
2022-10-01,OPERACIONES,INTERNACIONAL,ASUR,HUATULCO,8
2022-10-01,OPERACIONES,INTERNACIONAL,ASUR,MERIDA,404
2022-10-01,OPERACIONES,INTERNACIONAL,ASUR,OAXACA,180
2022-10-01,OPERACIONES,INTERNACIONAL,ASUR,TAPACHULA,119
2022-10-01,OPERACIONES,INTERNACIONAL,ASUR,VERACRUZ,98
2022-10-01,OPERACIONES,INTERNACIONAL,ASUR,VILLAHERMOSA,13
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,AGUASCALIENTES,271
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,BAJIO,827
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,GUADALAJARA,3330
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,HERMOSILLO,399
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,LA PAZ,90
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,LOS MOCHIS,35
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,MANZANILLO,43
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,MEXICALI,82
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,MORELIA,394
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,PUERTO VALLARTA,1421
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,SAN JOSE DEL CABO,2071
2022-10-01,OPERACIONES,INTERNACIONAL,GAP,TIJUANA,184
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,ACAPULCO,32
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,CD. JUAREZ,53
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,CHIHUAHUA,328
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,CULIACAN,45
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,DURANGO,97
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,MAZATLAN,180
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,MONTERREY,1522
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,REYNOSA,47
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,SAN LUIS POTOSI,286
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,TAMPICO,178
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,TORREON,132
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,ZACATECAS,111
2022-10-01,OPERACIONES,INTERNACIONAL,OMA,ZIHUATANEJO,62
2022-10-01,OPERACIONES,INTERNACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,74
2022-10-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,6
2022-10-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,1078
2022-10-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,1085
2022-10-01,OPERACIONES,INTERNACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),35
2022-10-01,OPERACIONES,NACIONAL,AICM,CIUDAD DE MÉXICO,23776
2022-10-01,OPERACIONES,NACIONAL,AIFA,SANTA LUCÍA,1780
2022-10-01,OPERACIONES,NACIONAL,ASA,CAMPECHE,231
2022-10-01,OPERACIONES,NACIONAL,ASA,CD. DEL CARMEN,3377
2022-10-01,OPERACIONES,NACIONAL,ASA,CD. OBREGÓN,778
2022-10-01,OPERACIONES,NACIONAL,ASA,CD. VICTORIA,314
2022-10-01,OPERACIONES,NACIONAL,ASA,CHETUMAL,480
2022-10-01,OPERACIONES,NACIONAL,ASA,COLIMA,256
2022-10-01,OPERACIONES,NACIONAL,ASA,GUAYMAS,240
2022-10-01,OPERACIONES,NACIONAL,ASA,IXTEPEC,40
2022-10-01,OPERACIONES,NACIONAL,ASA,LORETO,258
2022-10-01,OPERACIONES,NACIONAL,ASA,MATAMOROS,146
2022-10-01,OPERACIONES,NACIONAL,ASA,NOGALES,85
2022-10-01,OPERACIONES,NACIONAL,ASA,NUEVO LAREDO,194
2022-10-01,OPERACIONES,NACIONAL,ASA,POZA RICA,90
2022-10-01,OPERACIONES,NACIONAL,ASA,PUEBLA,1713
2022-10-01,OPERACIONES,NACIONAL,ASA,PUERTO ESCONDIDO,815
2022-10-01,OPERACIONES,NACIONAL,ASA,TAMUÍN,502
2022-10-01,OPERACIONES,NACIONAL,ASA,TEHUACÁN,135
2022-10-01,OPERACIONES,NACIONAL,ASA,TEPIC,592
2022-10-01,OPERACIONES,NACIONAL,ASA,URUAPAN,362
2022-10-01,OPERACIONES,NACIONAL,ASUR,CANCUN,7460
2022-10-01,OPERACIONES,NACIONAL,ASUR,COZUMEL,554
2022-10-01,OPERACIONES,NACIONAL,ASUR,HUATULCO,740
2022-10-01,OPERACIONES,NACIONAL,ASUR,MERIDA,4313
2022-10-01,OPERACIONES,NACIONAL,ASUR,MINATITLAN,218
2022-10-01,OPERACIONES,NACIONAL,ASUR,OAXACA,1476
2022-10-01,OPERACIONES,NACIONAL,ASUR,TAPACHULA,674
2022-10-01,OPERACIONES,NACIONAL,ASUR,VERACRUZ,1630
2022-10-01,OPERACIONES,NACIONAL,ASUR,VILLAHERMOSA,1643
2022-10-01,OPERACIONES,NACIONAL,GAP,AGUASCALIENTES,1121
2022-10-01,OPERACIONES,NACIONAL,GAP,BAJIO,2426
2022-10-01,OPERACIONES,NACIONAL,GAP,GUADALAJARA,12366
2022-10-01,OPERACIONES,NACIONAL,GAP,HERMOSILLO,2718
2022-10-01,OPERACIONES,NACIONAL,GAP,LA PAZ,1498
2022-10-01,OPERACIONES,NACIONAL,GAP,LOS MOCHIS,766
2022-10-01,OPERACIONES,NACIONAL,GAP,MANZANILLO,216
2022-10-01,OPERACIONES,NACIONAL,GAP,MEXICALI,1096
2022-10-01,OPERACIONES,NACIONAL,GAP,MORELIA,814
2022-10-01,OPERACIONES,NACIONAL,GAP,PUERTO VALLARTA,3011
2022-10-01,OPERACIONES,NACIONAL,GAP,SAN JOSE DEL CABO,1936
2022-10-01,OPERACIONES,NACIONAL,GAP,TIJUANA,7238
2022-10-01,OPERACIONES,NACIONAL,OMA,ACAPULCO,1175
2022-10-01,OPERACIONES,NACIONAL,OMA,CD. JUAREZ,1637
2022-10-01,OPERACIONES,NACIONAL,OMA,CHIHUAHUA,2013
2022-10-01,OPERACIONES,NACIONAL,OMA,CULIACAN,3104
2022-10-01,OPERACIONES,NACIONAL,OMA,DURANGO,1320
2022-10-01,OPERACIONES,NACIONAL,OMA,MAZATLAN,1267
2022-10-01,OPERACIONES,NACIONAL,OMA,MONTERREY,6803
2022-10-01,OPERACIONES,NACIONAL,OMA,REYNOSA,523
2022-10-01,OPERACIONES,NACIONAL,OMA,SAN LUIS POTOSI,1127
2022-10-01,OPERACIONES,NACIONAL,OMA,TAMPICO,934
2022-10-01,OPERACIONES,NACIONAL,OMA,TORREON,1094
2022-10-01,OPERACIONES,NACIONAL,OMA,ZACATECAS,465
2022-10-01,OPERACIONES,NACIONAL,OMA,ZIHUATANEJO,617
2022-10-01,OPERACIONES,NACIONAL,PRIVADOS/PRIVATE,PUERTO PEÑASCO,106
2022-10-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,CUERNAVACA,1770
2022-10-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,PALENQUE,49
2022-10-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,QUERÉTARO,3412
2022-10-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TOLUCA,5947
2022-10-01,OPERACIONES,NACIONAL,SOCIEDADES/PARTNERSHIPS,TUXTLA GUTIERREZ (ANGEL ALBINO CORZO),1306
2022-10-01,PASAJEROS,INTERNACIONAL,AICM,CIUDAD DE MÉXICO,1307168
2022-10-01,PASAJEROS,INTERNACIONAL,AIFA,SANTA LUCÍA,9033
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,CD. DEL CARMEN,514
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,CD. OBREGÓN,710
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,CD. VICTORIA,91
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,CHETUMAL,214
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,GUAYMAS,196
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,LORETO,6574
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,MATAMOROS,70
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,NOGALES,30
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,NUEVO LAREDO,48
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,PUEBLA,1510
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,PUERTO ESCONDIDO,836
2022-10-01,PASAJEROS,INTERNACIONAL,ASA,URUAPAN,1170
2022-10-01,PASAJEROS,INTERNACIONAL,ASUR,CANCUN,1404465
2022-10-01,PASAJEROS,INTERNACIONAL,ASUR,COZUMEL,30082
2022-10-01,PASAJEROS,INTERNACIONAL,ASUR,HUATULCO,1435
2022-10-01,PASAJEROS,INTERNACIONAL,ASUR,MERIDA,23892
2022-10-01,PASAJEROS,INTERNACIONAL,ASUR,MINATITLAN,560
